Bundesland;Landkreis;Verwaltung;man;woman;older75;catholic;evangelic
6;32;Gemeinde;6670;7088;1432;1091;8694
6;32;Gemeinde;945;846;161;123;1420
6;32;Gemeinde;772;702;153;177;1116
6;32;Gemeinde;1250;1198;296;233;1744
6;32;Gemeinde;1596;1583;309;325;2243
6;32;Gemeinde;1578;1482;296;337;2178
6;32;Gemeinde;3745;3820;1031;502;5880
6;32;Gemeinde;1613;1588;374;335;2513
6;32;Gemeinde;1847;1804;323;394;2550
6;32;Gemeinde;2784;2923;667;359;4267
6;32;Gemeinde;1403;1433;317;330;2108
6;32;Gemeinde;1533;1519;314;166;2393
6;32;Gemeinde;2689;2788;688;549;3880
6;32;Gemeinde;2128;2120;579;361;3005
6;32;Gemeinde;1218;1220;283;100;1962
6;32;Gemeinde;6498;6912;1390;1565;8572
6;32;Gemeinde;2312;2297;524;378;3668
6;32;Gemeinde;2456;2609;634;265;3873
6;33;Stadtkreis/kreisfreie Stadt/Landkreis;114155;120778;23885;31306;141049
6;33;Gemeinde;3930;4100;874;928;4870
6;33;Gemeinde;1742;1870;437;849;1866
6;33;Gemeinde;13277;14101;2676;4197;14411
6;33;Gemeinde;1852;1875;374;417;2800
6;33;Gemeinde;3733;3796;636;758;5075
6;33;Gemeinde;2907;3042;546;635;3456
6;33;Gemeinde;2387;2511;425;767;2908
6;33;Gemeinde;4270;4497;883;1007;5229
6;33;Gemeinde;5904;5988;1400;1402;7023
6;33;Gemeinde;2954;2989;549;847;3802
6;33;Gemeinde;2504;2611;495;557;3152
6;33;Gemeinde;2662;2986;806;653;3815
6;33;Gemeinde;7223;7886;1627;2304;9250
6;33;Gemeinde;3437;3554;776;922;4366
6;33;Gemeinde;5981;6543;1154;1833;7300
6;33;Gemeinde;1623;1698;335;413;2485
6;33;Gemeinde;6506;6976;1242;1876;6907
6;33;Gemeinde;2632;2695;541;1342;3019
6;33;Gemeinde;917;927;124;141;1186
6;33;Gemeinde;4969;5394;1040;1208;5720
6;33;Gemeinde;1652;1691;373;293;2499
6;33;Gemeinde;2273;2332;496;502;2842
6;33;Gemeinde;4927;5086;959;1003;6453
6;33;Gemeinde;2442;2494;478;534;3243
6;33;Gemeinde;2565;2632;629;692;3775
6;33;Gemeinde;8513;9488;1649;2685;9209
6;33;Gemeinde;1018;1086;301;232;1469
6;33;Gemeinde;6155;6535;1309;1677;8499
6;33;Gemeinde;3200;3395;751;632;4420
6;34;Stadtkreis/kreisfreie Stadt/Landkreis;90065;91785;18459;21376;124427
6;34;Gemeinde;6369;6490;1544;1630;8711
6;34;Gemeinde;3626;3642;682;830;4744
6;34;Gemeinde;5272;5511;1157;1138;7309
6;34;Gemeinde;3801;3820;804;529;6019
6;34;Gemeinde;7110;7378;1381;3569;7786
6;34;Gemeinde;1560;1577;358;251;2496
6;34;Gemeinde;4522;4654;861;1192;5618
6;34;Gemeinde;2610;2654;410;583;3497
6;34;Gemeinde;6763;7188;1432;2111;8880
6;34;Gemeinde;1247;1231;315;193;1952
6;34;Gemeinde;2241;2296;504;358;3451
6;34;Gemeinde;1471;1472;222;240;1969
6;34;Gemeinde;1955;1978;365;334;2863
6;34;Gemeinde;6419;6858;1357;1611;8168
6;34;Gemeinde;1763;1746;335;218;2677
6;34;Gemeinde;1613;1633;339;260;2512
6;34;Gemeinde;3635;3619;798;748;5619
6;34;Gemeinde;2645;2608;511;509;3540
6;34;Gemeinde;1630;1636;380;300;2538
6;34;Gemeinde;1137;1152;248;112;1945
6;34;Gemeinde;1601;1660;361;248;2778
6;34;Gemeinde;9214;9171;1814;2222;12196
6;34;Gemeinde;598;511;141;102;824
6;34;Gemeinde;3115;3110;709;414;4345
6;34;Gemeinde;3689;3671;658;856;5174
6;34;Gemeinde;2549;2516;471;321;4307
6;34;Gemeinde;1910;2003;302;497;2509
6;35;Stadtkreis/kreisfreie Stadt/Landkreis;78194;80796;16651;23472;101766
6;35;Gemeinde;2789;2837;459;773;3534
6;35;Gemeinde;7562;8041;1774;2791;9136
6;35;Gemeinde;8004;8588;1897;2528;9273
6;35;Gemeinde;2737;2779;640;812;3868
6;35;Gemeinde;955;912;188;368;1093
6;35;Gemeinde;2480;2420;387;627;3487
6;35;Gemeinde;2505;2466;578;511;3604
6;35;Gemeinde;2684;2698;576;950;3413
6;35;Gemeinde;3225;3323;672;727;4509
6;35;Gemeinde;1542;1533;294;157;2502
6;35;Gemeinde;8806;9251;1767;2533;11506
6;35;Gemeinde;1920;1976;468;357;2979
6;35;Gemeinde;2008;1728;379;213;2982
6;35;Gemeinde;1536;1542;296;206;2461
6;35;Gemeinde;11194;12311;2465;4304;12980
6;35;Gemeinde;2121;2085;491;400;3209
6;35;Gemeinde;1105;1048;223;166;1640
6;35;Gemeinde;2308;2224;413;391;3207
6;35;Gemeinde;2882;2981;658;654;4160
6;35;Gemeinde;3319;3460;639;2352;3274
6;35;Gemeinde;3537;3552;740;770;4936
6;35;Gemeinde;2975;3041;647;882;4013
6;36;Stadtkreis/kreisfreie Stadt/Landkreis;49658;52466;11878;12133;68823
6;36;Gemeinde;3961;4276;1242;1073;5421
6;36;Gemeinde;813;878;222;121;1361
6;36;Gemeinde;9141;10303;2457;2772;11815
6;36;Gemeinde;3286;3464;732;991;4575
6;36;Gemeinde;1439;1449;416;222;1982
6;36;Gemeinde;5991;6168;1218;1602;7977
6;36;Gemeinde;2359;2477;562;533;3301
6;36;Gemeinde;1612;1611;370;224;2507
6;36;Gemeinde;867;952;234;346;1019
6;36;Gemeinde;1591;1525;333;113;2658
6;36;Gemeinde;3884;3911;810;657;5861
6;36;Gemeinde;2325;2376;531;432;3511
6;36;Gemeinde;2124;2144;562;527;2835
6;36;Gemeinde;2524;2624;524;419;3880
6;36;Gemeinde;535;560;112;52;864
6;36;Gemeinde;7206;7748;1553;2049;9256
7;11;Gemeinde;51652;56173;11493;56040;20312
7;11;Stadtkreis/kreisfreie Stadt/Landkreis;51652;56173;11493;56040;20312
7;31;Stadtkreis/kreisfreie Stadt/Landkreis;61297;64588;13644;79962;17466
7;31;Gemeinde;12414;14397;4214;15712;4394
7;31;Gemeinde;7741;8094;1571;8054;2997
7;31;Gemeinde;8304;8769;1571;9841;2608
7;31;Gemeinde;5392;5407;618;6674;1814
7;31;Gemeindeverband;6616;6693;1456;10423;1121
7;31;Gemeinde;1362;1481;340;2018;353
7;31;Gemeinde;273;285;58;435;60
7;31;Gemeinde;120;92;24;161;6
7;31;Gemeinde;208;207;41;350;25
7;31;Gemeinde;35;27;6;44;12
7;31;Gemeinde;46;35;12;69;9
7;31;Gemeinde;90;93;34;156;12
7;31;Gemeinde;39;34;12;45;18
7;31;Gemeinde;49;48;6;73;9
7;31;Gemeinde;62;64;15;74;21
7;31;Gemeinde;140;143;31;222;25
7;31;Gemeinde;152;141;40;265;9
7;31;Gemeinde;90;77;22;134;8
7;31;Gemeinde;261;229;49;421;22
7;31;Gemeinde;229;239;43;366;39
7;31;Gemeinde;184;191;44;279;43
7;31;Gemeinde;93;88;16;142;9
7;31;Gemeinde;245;257;44;381;36
7;31;Gemeinde;69;81;22;120;17
7;31;Gemeinde;241;231;54;416;18
7;31;Gemeinde;95;111;34;182;6
7;31;Gemeinde;95;85;17;150;12
7;31;Gemeinde;75;71;12;103;3
7;31;Gemeinde;77;79;15;122;15
7;31;Gemeinde;136;136;24;232;6
7;31;Gemeinde;273;257;60;413;49
7;31;Gemeinde;130;123;25;223;12
7;31;Gemeinde;355;388;68;588;49
7;31;Gemeinde;48;45;15;66;15
7;31;Gemeinde;43;39;12;70;0
7;31;Gemeinde;35;36;3;71;0
7;31;Gemeinde;441;454;78;715;66
7;31;Gemeinde;131;120;31;212;18
7;31;Gemeinde;225;222;50;356;44
7;31;Gemeinde;101;96;9;149;15
7;31;Gemeinde;74;79;20;134;9
7;31;Gemeinde;294;309;70;466;51
7;31;Gemeindeverband;5541;5569;1101;8451;919
7;31;Gemeinde;609;606;108;907;100
7;31;Gemeinde;901;943;264;1346;135
7;31;Gemeinde;683;647;123;987;122
7;31;Gemeinde;867;897;177;1473;96
7;31;Gemeinde;131;124;19;161;29
7;31;Gemeinde;519;566;81;867;91
7;31;Gemeinde;307;321;44;405;80
7;31;Gemeinde;283;310;53;458;61
7;31;Gemeinde;195;170;39;275;27
7;31;Gemeinde;288;271;58;425;62
7;31;Gemeinde;465;446;79;716;71
7;31;Gemeinde;293;268;56;431;45
7;31;Gemeindeverband;6158;6547;1383;7304;1842
7;31;Gemeinde;4191;4574;993;4457;1463
7;31;Gemeinde;1218;1210;241;1708;242
7;31;Gemeinde;307;333;53;446;78
7;31;Gemeinde;442;430;96;693;59
7;31;Gemeindeverband;9131;9112;1730;13503;1771
7;31;Gemeinde;215;217;52;311;45
7;31;Gemeinde;334;326;49;451;101
7;31;Gemeinde;496;473;64;735;82
7;31;Gemeinde;1309;1354;221;1933;276
7;31;Gemeinde;320;295;56;474;51
7;31;Gemeinde;548;553;89;857;99
7;31;Gemeinde;415;419;58;517;131
7;31;Gemeinde;99;87;10;133;22
7;31;Gemeinde;1590;1586;312;2066;401
7;31;Gemeinde;117;92;22;160;18
7;31;Gemeinde;305;284;79;482;35
7;31;Gemeinde;170;201;54;276;31
7;31;Gemeinde;385;361;54;613;39
7;31;Gemeinde;554;571;109;788;120
7;31;Gemeinde;577;570;127;939;82
7;31;Gemeinde;752;766;184;1274;87
7;31;Gemeinde;945;957;190;1494;151
7;32;Stadtkreis/kreisfreie Stadt/Landkreis;64263;66307;12730;55034;44451
7;32;Gemeinde;3354;3477;700;4087;1558
7;32;Gemeindeverband;11154;11739;2203;4409;11879
7;32;Gemeinde;209;215;34;82;230
7;32;Gemeinde;49;58;9;27;65
7;32;Gemeinde;291;291;45;97;320
7;32;Gemeinde;173;171;27;70;210
7;32;Gemeinde;235;229;42;62;308
7;32;Gemeinde;42;37;9;13;33
7;32;Gemeinde;137;122;16;75;124
7;32;Gemeinde;319;341;57;106;415
7;32;Gemeinde;77;79;12;40;74
7;32;Gemeinde;335;324;69;89;389
7;32;Gemeinde;166;168;25;82;178
7;32;Gemeinde;434;421;69;125;455
7;32;Gemeinde;87;100;31;31;120
7;32;Gemeinde;100;120;17;40;128
7;32;Gemeinde;124;131;27;65;129
7;32;Gemeinde;154;157;27;66;179
7;32;Gemeinde;151;158;35;59;194
7;32;Gemeinde;28;25;6;0;46
7;32;Gemeinde;265;270;28;87;348
7;32;Gemeinde;82;63;0;18;95
7;32;Gemeinde;136;123;23;40;117
7;32;Gemeinde;286;261;50;162;238
7;32;Gemeinde;98;83;25;20;110
7;32;Gemeinde;485;531;70;181;494
7;32;Gemeinde;222;284;90;104;261
7;32;Gemeinde;277;280;49;99;264
7;32;Gemeinde;391;378;76;110;477
7;32;Gemeinde;285;277;64;116;286
7;32;Gemeinde;316;323;44;124;337
7;32;Gemeinde;216;205;40;45;266
7;32;Gemeinde;49;42;7;15;45
7;32;Gemeinde;69;77;8;21;87
7;32;Gemeinde;188;179;18;88;174
7;32;Gemeinde;199;197;38;96;217
7;32;Gemeinde;101;132;14;32;132
7;32;Gemeinde;133;128;35;49;138
7;32;Gemeinde;45;46;6;17;38
7;32;Gemeinde;118;117;15;58;144
7;32;Gemeinde;630;739;158;313;729
7;32;Gemeinde;195;187;42;48;198
7;32;Gemeinde;280;285;52;101;339
7;32;Gemeinde;2977;3385;694;1336;2748
7;32;Gemeindeverband;7533;7864;1396;7934;3550
7;32;Gemeinde;751;776;139;948;335
7;32;Gemeinde;4896;5162;924;4743;2358
7;32;Gemeinde;275;274;47;372;89
7;32;Gemeinde;985;1035;172;1184;448
7;32;Gemeinde;626;617;114;687;320
7;32;Gemeindeverband;5649;5697;1033;1444;6828
7;32;Gemeinde;2117;2206;444;556;2799
7;32;Gemeinde;557;499;83;100;629
7;32;Gemeinde;355;365;50;70;463
7;32;Gemeinde;561;543;84;122;706
7;32;Gemeinde;53;55;9;9;63
7;32;Gemeinde;466;461;85;139;534
7;32;Gemeinde;172;190;47;42;267
7;32;Gemeinde;205;189;46;125;183
7;32;Gemeinde;1163;1189;185;281;1184
7;32;Gemeindeverband;5867;6015;1172;5223;3755
7;32;Gemeinde;74;107;15;40;95
7;32;Gemeinde;291;269;41;284;113
7;32;Gemeinde;241;258;50;285;71
7;32;Gemeinde;272;264;46;93;274
7;32;Gemeinde;23;26;4;34;12
7;32;Gemeinde;626;688;164;353;674
7;32;Gemeinde;55;51;13;19;59
7;32;Gemeinde;351;332;66;457;114
7;32;Gemeinde;921;988;205;1025;423
7;32;Gemeinde;68;63;12;17;74
7;32;Gemeinde;317;307;50;347;107
7;32;Gemeinde;95;119;47;122;53
7;32;Gemeinde;378;395;77;498;137
7;32;Gemeinde;103;72;3;60;55
7;32;Gemeinde;127;102;25;162;29
7;32;Gemeinde;113;125;10;24;156
7;32;Gemeinde;147;148;22;197;46
7;32;Gemeinde;380;380;81;442;159
7;32;Gemeinde;194;207;39;78;213
7;32;Gemeinde;174;178;30;79;179
7;32;Gemeinde;131;134;37;66;141
7;32;Gemeinde;155;170;29;64;202
7;32;Gemeinde;53;65;12;27;57
7;32;Gemeinde;81;74;12;19;94
7;32;Gemeinde;437;415;76;402;143
7;32;Gemeinde;60;78;6;29;75
7;32;Gemeindeverband;5522;5501;926;6975;2064
7;32;Gemeinde;190;174;31;131;118
7;32;Gemeinde;181;168;16;200;80
7;32;Gemeinde;943;927;138;1066;376
7;32;Gemeinde;211;214;41;324;61
7;32;Gemeinde;925;988;220;1173;400
7;32;Gemeinde;399;386;76;570;106
7;32;Gemeinde;519;516;65;714;152
7;32;Gemeinde;273;259;34;333;128
7;32;Gemeinde;550;563;92;676;181
7;32;Gemeinde;388;386;57;537;103
7;32;Gemeinde;630;623;102;844;248
7;32;Gemeinde;313;297;54;407;111
7;32;Gemeindeverband;6141;6322;1241;2986;5131
7;32;Gemeinde;200;218;53;75;240
7;32;Gemeinde;389;382;73;166;450
7;32;Gemeinde;452;505;84;160;400
7;32;Gemeinde;361;368;63;144;342
7;32;Gemeinde;656;603;97;297;443
7;32;Gemeinde;276;341;65;132;322
7;32;Gemeinde;591;584;115;271;558
7;32;Gemeinde;1612;1750;399;791;1211
7;32;Gemeinde;58;42;14;34;47
7;32;Gemeinde;765;730;118;274;669
7;32;Gemeinde;717;719;150;609;363
7;32;Gemeinde;64;80;10;33;86
7;32;Gemeindeverband;11686;12002;2491;12929;6659
7;32;Gemeinde;1194;1220;234;1763;374
7;32;Gemeinde;820;805;152;1060;309
7;32;Gemeinde;274;279;34;370;129
7;32;Gemeinde;4288;4433;920;4286;2593
7;32;Gemeinde;2911;3011;627;2601;2220
7;32;Gemeinde;2199;2254;524;2849;1034
7;32;Gemeindeverband;7357;7690;1568;9047;3027
7;32;Gemeinde;1202;1277;226;1869;293
7;32;Gemeinde;513;508;95;622;192
7;32;Gemeinde;284;308;63;328;137
7;32;Gemeinde;915;969;173;1173;386
7;32;Gemeinde;402;387;75;510;162
7;32;Gemeinde;4041;4241;936;4545;1857
7;33;Stadtkreis/kreisfreie Stadt/Landkreis;75262;80337;15380;50108;68096
7;33;Gemeinde;20089;23156;4517;13029;15347
7;33;Gemeinde;4029;4250;950;2229;4284
7;33;Gemeindeverband;4500;4576;729;3211;3912
7;33;Gemeinde;343;322;34;195;263
7;33;Gemeinde;515;509;107;317;523
7;33;Gemeinde;755;813;143;564;753
7;33;Gemeinde;1019;1058;190;1062;592
7;33;Gemeinde;449;477;83;281;448
7;33;Gemeinde;652;619;68;401;563
7;33;Gemeinde;173;171;7;99;177
7;33;Gemeinde;54;67;13;16;59
7;33;Gemeinde;540;540;84;276;534
7;33;Gemeindeverband;5576;5889;1331;3498;5314
7;33;Gemeinde;381;398;62;217;386
7;33;Gemeinde;1925;2224;632;1228;1634
7;33;Gemeinde;261;294;51;59;415
7;33;Gemeinde;835;798;153;606;732
7;33;Gemeinde;414;385;73;368;323
7;33;Gemeinde;307;319;71;97;410
7;33;Gemeinde;274;265;54;126;332
7;33;Gemeinde;734;744;136;575;561
7;33;Gemeinde;183;186;33;98;211
7;33;Gemeinde;262;276;66;124;310
7;33;Gemeindeverband;4963;4980;972;2484;6004
7;33;Gemeinde;238;260;59;106;306
7;33;Gemeinde;189;205;44;55;292
7;33;Gemeinde;36;39;9;9;57
7;33;Gemeinde;271;264;53;150;295
7;33;Gemeinde;218;205;42;61;298
7;33;Gemeinde;21;12;0;21;6
7;33;Gemeinde;620;630;113;448;661
7;33;Gemeinde;813;822;150;271;1092
7;33;Gemeinde;23;16;7;3;30
7;33;Gemeinde;153;175;39;64;227
7;33;Gemeinde;191;196;46;43;306
7;33;Gemeinde;447;474;81;366;457
7;33;Gemeinde;118;91;15;30;158
7;33;Gemeinde;950;917;157;324;1179
7;33;Gemeinde;124;108;33;76;129
7;33;Gemeinde;136;145;24;161;66
7;33;Gemeinde;129;131;17;46;178
7;33;Gemeinde;34;39;15;21;43
7;33;Gemeinde;126;132;34;179;58
7;33;Gemeinde;126;119;34;50;166
7;33;Gemeindeverband;6610;6774;1212;5500;4720
7;33;Gemeinde;1251;1226;202;953;906
7;33;Gemeinde;351;347;28;274;218
7;33;Gemeinde;1251;1323;233;1334;803
7;33;Gemeinde;1782;1942;428;1307;1361
7;33;Gemeinde;390;395;68;237;333
7;33;Gemeinde;695;670;89;738;350
7;33;Gemeinde;890;871;164;657;749
7;33;Gemeindeverband;3952;4171;952;1233;5563
7;33;Gemeinde;103;110;21;43;144
7;33;Gemeinde;465;473;111;70;753
7;33;Gemeinde;198;216;39;34;330
7;33;Gemeinde;185;221;52;35;312
7;33;Gemeinde;194;192;47;32;304
7;33;Gemeinde;179;215;54;52;308
7;33;Gemeinde;133;129;39;24;210
7;33;Gemeinde;114;111;27;22;164
7;33;Gemeinde;120;103;25;15;179
7;33;Gemeinde;1381;1508;340;568;1640
7;33;Gemeinde;219;211;38;147;214
7;33;Gemeinde;362;367;77;83;573
7;33;Gemeinde;122;118;24;52;156
7;33;Gemeinde;94;108;25;37;135
7;33;Gemeinde;83;89;33;19;141
7;33;Gemeindeverband;12286;12678;2118;10588;10026
7;33;Gemeinde;108;91;19;45;115
7;33;Gemeinde;182;164;33;134;143
7;33;Gemeinde;648;618;100;498;527
7;33;Gemeinde;198;183;27;83;237
7;33;Gemeinde;298;324;67;442;95
7;33;Gemeinde;127;125;24;42;164
7;33;Gemeinde;128;122;23;174;52
7;33;Gemeinde;79;90;10;46;96
7;33;Gemeinde;478;509;65;422;393
7;33;Gemeinde;1367;1451;253;1109;1171
7;33;Gemeinde;243;256;33;356;83
7;33;Gemeinde;644;653;104;378;687
7;33;Gemeinde;432;465;71;254;513
7;33;Gemeinde;146;153;23;145;82
7;33;Gemeinde;153;127;24;148;98
7;33;Gemeinde;1141;1256;164;803;1125
7;33;Gemeinde;187;182;32;231;81
7;33;Gemeinde;206;203;43;163;177
7;33;Gemeinde;219;210;41;344;58
7;33;Gemeinde;558;587;93;911;130
7;33;Gemeinde;95;80;18;22;91
7;33;Gemeinde;396;403;91;331;334
7;33;Gemeinde;1133;1119;193;824;1015
7;33;Gemeinde;765;839;175;1191;227
7;33;Gemeinde;923;978;157;652;896
7;33;Gemeinde;237;239;50;97;276
7;33;Gemeinde;1195;1251;185;743;1160
7;33;Gemeindeverband;8676;9091;1754;4178;10055
7;33;Gemeinde;90;94;15;54;97
7;33;Gemeinde;131;122;32;41;170
7;33;Gemeinde;116;105;17;67;113
7;33;Gemeinde;79;80;9;12;105
7;33;Gemeinde;143;137;37;16;218
7;33;Gemeinde;54;48;9;39;48
7;33;Gemeinde;259;304;60;380;143
7;33;Gemeinde;156;146;28;93;136
7;33;Gemeinde;658;640;102;264;799
7;33;Gemeinde;714;740;146;368;866
7;33;Gemeinde;799;818;116;205;1101
7;33;Gemeinde;221;232;30;101;285
7;33;Gemeinde;843;877;198;261;1139
7;33;Gemeinde;25;23;0;3;35
7;33;Gemeinde;269;283;57;200;275
7;33;Gemeinde;683;748;113;387;826
7;33;Gemeinde;230;241;41;97;281
7;33;Gemeinde;99;104;32;47;109
7;33;Gemeinde;3107;3349;712;1543;3309
7;33;Gemeindeverband;4581;4772;845;4158;2871
7;33;Gemeinde;363;432;73;439;207
7;33;Gemeinde;338;347;64;390;149
7;33;Gemeinde;104;119;12;87;76
7;33;Gemeinde;131;137;25;140;71
7;33;Gemeinde;310;329;60;346;157
7;33;Gemeinde;466;440;56;333;367
7;33;Gemeinde;669;688;137;743;368
7;33;Gemeinde;1574;1664;319;1264;937
7;33;Gemeinde;409;400;58;224;408
7;33;Gemeinde;217;216;41;192;131
7;34;Stadtkreis/kreisfreie Stadt/Landkreis;40614;42164;9227;18627;46129
7;34;Gemeinde;14101;14972;3620;5276;16332
7;34;Gemeindeverband;4872;5040;1030;3219;5005
7;34;Gemeinde;2056;2246;442;1139;2266
7;34;Gemeinde;230;220;47;50;351
7;34;Gemeinde;263;255;48;85;350
7;34;Gemeinde;76;74;17;33;83
7;34;Gemeinde;175;168;39;48;231
7;34;Gemeinde;197;199;46;48;251
7;34;Gemeinde;104;101;23;127;68
7;34;Gemeinde;533;561;112;743;236
7;34;Gemeinde;67;43;19;89;12
7;34;Gemeinde;130;138;26;35;178
7;34;Gemeinde;298;308;72;56;479
7;34;Gemeinde;104;107;19;159;39
7;34;Gemeinde;201;212;34;320;47
7;34;Gemeinde;438;408;86;287;414
7;34;Gemeindeverband;9923;10048;1912;5323;10592
7;34;Gemeinde;237;222;28;146;214
7;34;Gemeinde;207;215;23;86;290
7;34;Gemeinde;3311;3430;654;1979;3110
7;34;Gemeinde;106;86;27;66;95
7;34;Gemeinde;616;619;114;265;701
7;34;Gemeinde;240;252;47;81;326
7;34;Gemeinde;83;69;10;15;127
7;34;Gemeinde;150;157;34;86;175
7;34;Gemeinde;51;45;18;6;69
7;34;Gemeinde;46;52;9;33;62
7;34;Gemeinde;151;154;26;65;210
7;34;Gemeinde;190;231;51;89;277
7;34;Gemeinde;62;72;15;41;58
7;34;Gemeinde;121;134;19;28;171
7;34;Gemeinde;1490;1413;245;1579;699
7;34;Gemeinde;164;167;41;46;231
7;34;Gemeinde;288;297;52;87;365
7;34;Gemeinde;49;64;16;12;92
7;34;Gemeinde;232;238;48;61;339
7;34;Gemeinde;165;168;21;22;250
7;34;Gemeinde;205;187;42;46;260
7;34;Gemeinde;223;227;46;41;325
7;34;Gemeinde;165;133;13;71;155
7;34;Gemeinde;62;67;21;21;93
7;34;Gemeinde;156;150;47;56;208
7;34;Gemeinde;239;246;50;62;332
7;34;Gemeinde;96;113;21;39;130
7;34;Gemeinde;228;238;48;51;349
7;34;Gemeinde;177;205;50;38;275
7;34;Gemeinde;245;245;42;51;395
7;34;Gemeinde;168;152;34;54;209
7;34;Gemeindeverband;8107;8303;1866;2813;10479
7;34;Gemeinde;328;328;91;111;436
7;34;Gemeinde;225;234;63;45;344
7;34;Gemeinde;137;134;26;12;201
7;34;Gemeinde;155;157;22;38;217
7;34;Gemeinde;247;264;50;84;359
7;34;Gemeinde;228;205;47;98;262
7;34;Gemeinde;462;485;107;142;617
7;34;Gemeinde;123;123;27;39;143
7;34;Gemeinde;95;75;18;19;129
7;34;Gemeinde;270;266;58;74;344
7;34;Gemeinde;424;456;139;130;589
7;34;Gemeinde;364;352;73;73;493
7;34;Gemeinde;193;192;47;42;284
7;34;Gemeinde;428;414;96;84;575
7;34;Gemeinde;514;582;161;128;688
7;34;Gemeinde;214;209;47;49;294
7;34;Gemeinde;407;385;74;463;218
7;34;Gemeinde;403;420;86;97;538
7;34;Gemeinde;163;153;27;40;218
7;34;Gemeinde;431;478;97;95;646
7;34;Gemeinde;76;77;16;8;131
7;34;Gemeinde;295;329;62;126;386
7;34;Gemeinde;69;81;19;27;89
7;34;Gemeinde;202;192;46;45;270
7;34;Gemeinde;238;229;47;72;282
7;34;Gemeinde;247;274;72;240;231
7;34;Gemeinde;103;110;19;41;147
7;34;Gemeinde;60;58;3;28;63
7;34;Gemeinde;336;315;68;64;460
7;34;Gemeinde;234;280;71;57;312
7;34;Gemeinde;52;54;9;15;63
7;34;Gemeinde;83;89;15;16;138
7;34;Gemeinde;163;176;37;57;237
7;34;Gemeinde;138;127;26;154;75
7;34;Gemeindeverband;3611;3801;799;1996;3721
7;34;Gemeinde;83;90;22;3;93
7;34;Gemeinde;77;66;12;22;102
7;34;Gemeinde;442;489;95;601;203
7;34;Gemeinde;117;139;24;46;173
7;34;Gemeinde;95;100;16;27;123
7;34;Gemeinde;107;105;21;21;159
7;34;Gemeinde;179;183;35;44;236
7;34;Gemeinde;292;317;60;50;462
7;34;Gemeinde;84;86;21;42;76
7;34;Gemeinde;165;164;41;167;110
7;34;Gemeinde;1050;1139;238;553;821
7;34;Gemeinde;243;259;64;54;358
7;34;Gemeinde;30;23;0;27;13
7;34;Gemeinde;447;445;106;292;503
7;34;Gemeinde;161;154;38;38;229
7;34;Gemeinde;39;42;6;9;60
7;35;Stadtkreis/kreisfreie Stadt/Landkreis;31923;32264;7093;47393;6664
7;35;Gemeindeverband;7790;7746;1790;11594;1432
7;35;Gemeinde;68;72;18;100;9
7;35;Gemeinde;410;424;148;740;36
7;35;Gemeinde;171;164;29;284;29
7;35;Gemeinde;539;563;108;920;67
7;35;Gemeinde;2649;2597;679;3277;716
7;35;Gemeinde;346;335;60;481;95
7;35;Gemeinde;558;511;134;911;36
7;35;Gemeinde;428;432;85;742;47
7;35;Gemeinde;275;271;54;474;27
7;35;Gemeinde;562;531;71;785;137
7;35;Gemeinde;332;357;55;575;34
7;35;Gemeinde;633;672;179;980;96
7;35;Gemeinde;155;155;29;264;12
7;35;Gemeinde;49;59;12;87;18
7;35;Gemeinde;289;288;55;444;43
7;35;Gemeinde;221;227;58;361;21
7;35;Gemeinde;105;88;16;169;9
7;35;Gemeindeverband;6415;6417;1122;9472;1218
7;35;Gemeinde;139;128;26;203;7
7;35;Gemeinde;713;614;141;981;137
7;35;Gemeinde;120;118;25;192;7
7;35;Gemeinde;123;97;12;86;48
7;35;Gemeinde;278;265;47;402;47
7;35;Gemeinde;379;371;64;486;61
7;35;Gemeinde;145;156;24;234;15
7;35;Gemeinde;355;364;39;617;31
7;35;Gemeinde;409;411;64;649;53
7;35;Gemeinde;1460;1581;266;1950;516
7;35;Gemeinde;118;107;21;198;12
7;35;Gemeinde;465;479;85;758;74
7;35;Gemeinde;319;349;42;518;49
7;35;Gemeinde;555;534;96;820;70
7;35;Gemeinde;336;325;70;553;33
7;35;Gemeinde;210;223;35;353;24
7;35;Gemeinde;131;129;25;195;12
7;35;Gemeinde;160;166;40;277;22
7;35;Gemeindeverband;5465;5569;1174;8244;1094
7;35;Gemeinde;416;424;82;675;50
7;35;Gemeinde;303;315;56;451;60
7;35;Gemeinde;228;232;44;396;29
7;35;Gemeinde;585;560;112;967;62
7;35;Gemeinde;42;43;12;73;3
7;35;Gemeinde;329;327;70;544;41
7;35;Gemeinde;124;118;32;208;18
7;35;Gemeinde;113;114;26;200;6
7;35;Gemeinde;727;796;164;1206;131
7;35;Gemeinde;70;61;19;116;3
7;35;Gemeinde;1630;1690;343;1984;564
7;35;Gemeinde;106;102;25;185;0
7;35;Gemeinde;34;24;6;58;0
7;35;Gemeinde;167;154;34;281;18
7;35;Gemeinde;111;98;18;185;15
7;35;Gemeinde;480;511;131;715;94
7;35;Gemeindeverband;4301;4401;1010;6865;607
7;35;Gemeinde;359;340;55;563;37
7;35;Gemeinde;72;69;11;102;15
7;35;Gemeinde;189;199;40;311;18
7;35;Gemeinde;157;152;46;224;9
7;35;Gemeinde;190;194;42;305;29
7;35;Gemeinde;156;138;27;232;21
7;35;Gemeinde;93;86;25;133;31
7;35;Gemeinde;207;190;27;322;12
7;35;Gemeinde;161;153;12;218;30
